标题,介绍,点击量,网址链接,PageUrl
美科斯FD80T/FD100T型8-10吨柴油内燃叉车,1. 配备全电控高压共轨燃油系统且符合欧Ⅲ排放标准的Cummins柴油发动机;2. 配备多种控制程序的电控单元及故障诊断仪的ZF液力变速箱;3. 配备多片全封闭的湿式制动器的驱动桥……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
宝骊5.0-7.0吨内燃叉车,概要型号CPCD50CPCD60CPCD70额定载荷kg500060007000载荷中心距mm500尺寸起升高度mm3000外形尺寸总长mm34723592总宽mm1995门架不起……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
合力H2000系列12-13.5吨内燃平衡重式叉车, 发动机系统：采用无锡CA6110/125ZT-HL20柴油机，6缸涡轮增压发动机，额定功率117KW，该发动机系统采用优化的配气及先进的燃油系统，具有油耗低、噪音低、结构紧凑、动……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
斗山D70S-5内燃平衡重式叉车,主要特点- 最高的操纵舒适度和安全性- 坚固耐用的组件- 动力强劲、节能和高性能的柴油和 LPG 发动机，低排放，最低限度的振动- 更好的维护能力和可维修性- 几乎免维护的油冷盘式……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
威盛CPCD120叉车,CPCD120内燃平衡重式叉车采用大功率柴油机，具有良好的性能；变矩器，动力换挡变速箱，驱动桥，手制动系统采用专业厂家成熟产品；行车制动系统主要部件与东风EQ140通用，牵引性能优……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
万力4吨内燃叉车,将国外先进技术与中国叉车设计制造经验相结合，使其更加完美是&ldquo;新一代&rdquo;叉车的设计原则……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
靖江1.5-1.8吨E系列内燃叉车,产品特点：■ 采用人机工程学设计，外观造型简洁、明快、大方。■大功率动力，低温启动性能卓越，低噪音、震动少，整机性能可靠、环保……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
中联重科FD30/35内燃平衡重式叉车,高品质车身广泛应用SMC新材料，较钢材相比在耐化学腐蚀、抗压程度、抗疲劳极限、使用寿命等方面具有明显优势；增加燃油、液压油过滤系统，延长发动机使用寿命及液压油的更换周期；创新实现门……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
海麟重工HL 35双燃汽(石油/液化汽),额定起重量（kg）3500载荷中心距（mm）500最大起升高度（mm）3000门架倾角前/后（°）6/12最小转弯半径（mm）2530发动机额定功率（kw）42发动机型号490外型……, 2524,http://zj.lmjx.net/detail_NjE24---.html,http://zj.lmjx.net/zj_class_22_110_0_11.html
现代CPC30F柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
山河智能SWFD70内燃平衡重式叉车,· 节能环保—液化气燃料使叉车使用更清洁、无污染—强劲可靠的动力匹配，保证叉车工作更加高效—排放符合国际标准· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
福大FDM 880平衡重式叉车,技术性能参数概要制造福大机械型号FDM880动力形式柴油额定载荷Kg8000载荷中心距mm600尺寸起升高度mm3000自由起升高度mm195货叉尺寸mm1500×160×80货叉……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
华南重工HNF300G内燃叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 采用进口重卡式高放大比制动系统确保重载制动，制动可靠……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
上力重工3-3.5吨内燃平衡重式叉车,型 号CPC30/CPCD30CPC35/CPCD35特性性能尺寸底盘驱动动力形式额定载荷载荷中心距起升高度货叉尺寸门架倾角 前倾/后倾最小转弯半径最小离地间隙安全架高度前 悬 距……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
杭叉4-5吨A系列内燃叉车,……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
海斯特H135-155XL2内燃叉车,MONOTROLTM单一踏板控制前进、后退、加速，提高工作效率；发动机油耗低，输出动力和扭力大。排放干净，无污染;双速动力换档变速箱，前进－后退换向平稳，可控性好，寸动可靠性高……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
安徽合叉5～7吨柴油内燃叉车,……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
威肯2.5吨机械、液力内燃平衡重式叉车,威肯内燃叉车选用国外知名品牌柴油机作为强大动力保证。变速传动系统采用高可靠机械变速或液力变速系统。外型结构采用箱体式车架结构，采用新型宽野门架，液压助力转向轻便灵活……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
依格曼ECPCD30A/ECPC30A内燃平衡重叉车,主要性能参数表（3T）SPECIFICATION FOR STANDARD PRODUCT(3T)参 数PARAMETER型号MODELECPCD30A/ECPC30A单位UNIT……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
三菱Grendia EX FD45N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FD 45N 4500600总长3130总宽：141527302280……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
东方红CPCD606吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观豪华大方。低位大开放式踏板，方便司机上下车……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
江淮重工CPCD80H内燃叉车,型号CPCD80H规格液力传动动力形式柴油额定载荷kg8000载荷中心距mm600标准起升高度mm3000车体长度(无货叉）mm4868车体宽度mm1995总高mm2500发动机国……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
厦工XG550-DT5B内燃平衡重式叉车,一、延续E系列外观风格 先进的外观设计理念E系列5-7吨平衡重式内燃叉车延续了E系列外观风格，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如完美比例的颜色搭配、配重的“……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
"林德H35,H40,H45,H50内燃叉车",- 采用全封闭免维护的静压传动系统，不需要变速箱，离合器，差速器以及传统的刹车……, 277,http://zj.lmjx.net/detail_MjQ3Mjk=.html,http://zj.lmjx.net/zj_class_22_110_0_12.html
丰田7FDA50内燃平衡重式叉车,7FDA50型号7FDA50发动机型号14Z-II柴油额定负载公斤5000负载中心毫米600全宽A毫米1450转弯半径（外侧）B毫米2800护顶架高C毫米2235至货叉垂直面的长度……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
大连叉车CPCD115平衡重式内燃叉车(10-15吨),……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
柳工CPCD15内燃平衡重式叉车,可靠： 传动系统采用带同步器的机械变速箱：同步器能使啮合的齿轮同步转动，在换档时避免齿轮撞击，尤其在前后换向时，可使换向平稳，爬坡性能更佳……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
美科斯FD140T/FD160T/FD180T/FD200T型14-20吨柴油内燃叉车,1. 配备全电控高压共轨燃油系统且符合欧Ⅲ排放标准的Cummins柴油发动机;2. 配备多种控制程序的电控单元及故障诊断仪的ZF液力变速箱;3. 配备多片全封闭的湿式制动器的驱动桥……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
宝骊4.0-5.0吨内燃叉车,概要型号CPCD40CPCD45CPCD50额定载荷kg400045005000载荷中心距mm500尺寸起升高度mm3000外形尺寸总长mm309130913125总宽mm1485……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
合力H2000系列8-10吨进箱叉车," 市场上能进集装箱进行装卸作业的叉车一般都在5吨以下,在集装箱内进行一些超重货物的装卸时非常困难……", 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
斗山D60S-5内燃平衡重式叉车,主要特点- 最高的操纵舒适度和安全性- 坚固耐用的组件- 动力强劲、节能和高性能的柴油和 LPG 发动机，低排放，最低限度的振动- 更好的维护能力和可维修性- 几乎免维护的油冷盘式……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
威盛CPCD120B叉车,CPCD120B内燃平衡重式叉车采用大功率柴油机，具有良好的性能；变矩器，动力换挡变速箱，驱动桥，手制动系统采用专业厂家成熟产品；行车制动系统主要部件与东风EQ140通用，牵引性能……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
万力3吨内燃叉车,将国外先进技术与中国叉车设计制造经验相结合，使其更加完美是&ldquo;新一代&rdquo;叉车的设计原则……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
中联重科FD30/35/38内燃平衡重式叉车,效益之“王” 在同等配置下，可操作性更强、载 重能力更高、经济实用、维护成本低； 液压系统高效节能，降低整车的燃油消耗； 全系列发动机符合欧洲EC和美国EPA废气排放标准，达到最佳……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
海麟重工HL30柴油搬运车,额定起重量（kg）3000载荷中心距（mm）500起升高度（mm）3000门架倾角前/后（°）6/12最小转弯半径（mm）2470发动机额定功率（kw）38发动机型号490外型尺寸……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
现代CPC10E柴油叉车,优质分离式组合仪表采用高度集成电子仪表，工作性能可靠，操纵者在操作时可以清晰方便的观察电子仪表的各项数据。同时仪表带有各种警示指示灯，使工作更加安全可靠……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
山河智能SWFD20内燃平衡重式叉车,· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造型—二级悬浮式车体设计使叉车减震性更好—仪表操纵台装饰设计使叉车更加整洁，尽显高贵豪华之气—集成电器中央控制……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
福大FDM 890平衡重式叉车,技术性能参数概要制造福大机械型号FDM890动力形式柴油额定载荷Kg9000载荷中心距mm600尺寸起升高度mm3000自由起升高度mm195货叉尺寸mm1500×180×90货叉……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
华南重工HNF350G内燃叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 采用进口重卡式高放大比制动系统确保重载制动，制动可靠……, 1604,http://zj.lmjx.net/detail_NTk42---.html,http://zj.lmjx.net/zj_class_22_110_0_13.html
上力重工2-2.5吨内燃平衡重式叉车,型 号CPC20/CPCD20CPC25/CPCD25特性性能尺寸底盘驱动动力形式额定载荷载荷中心距起升高度货叉尺寸门架倾角 前倾/后倾最小转弯半径最小离地间隙安全架高度前 悬 距……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
海斯特H3.5-5.0DX内燃叉车,低转速，大扭矩，燃油经济性好；MONOTROLTM单一踏板控制前进、后退、加速，提高工作效率约30%；车架采用有限元设计，具有良好的耐久性和负载平衡性；驾驶室安装在四个橡胶避震垫上……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
龙工LG100DT内燃叉车,1. 散热散热系统合理优化，冷却性能大幅提升，从而提高变速箱……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
安徽合叉8～10吨柴油内燃叉车,……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
威肯2吨机械、液力内燃平衡重式叉车,威肯内燃叉车选用国外知名品牌柴油机作为强大动力保证。变速传动系统采用高可靠机械变速或液力变速系统。外型结构采用箱体式车架结构，采用新型宽野门架，液压助力转向轻便灵活……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
依格曼ECPCD25A/ECPC25A内燃平衡重叉车,主要性能参数表（2.5T）SPECIFICATION FOR STANDARD PRODUCT(2.5T)参 数PARAMETER型号MODELECPCD25A/ECPC25A单位……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
三菱Grendia EX FG 55N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FD 55N 5500600总长3360 总宽146029402280……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
东方红CPCD505吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观豪华大方。低位大开放式踏板，方便司机上下车……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
江淮重工CPCD100H内燃叉车,型号CPCD100H规格液力传动动力形式柴油额定载荷kg10000载荷中心距mm600标准起升高度mm3000车体长度(无货叉）mm5478车体宽度mm2245总高mm2560发动……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
厦工XG560-DT5A内燃平衡重式叉车,一、延续E系列外观风格 先进的外观设计理念E系列5-7吨平衡重式内燃叉车延续了E系列外观风格，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如完美比例的颜色搭配、配重的“……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
丰田7FD35-45内燃平衡重式叉车,型号7FD357FD407FD45发动机型号14Z-II柴油14Z-II柴油14Z-II柴油额定负载公斤3500(4000)4000(4500)4500(5000)负载中心毫米60……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
大连叉车CPCD90平衡重式内燃叉车(8-10吨),……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
柳工CPCD20内燃平衡重式叉车,可靠： 传动系统采用带同步器的机械变速箱：同步器能使啮合的齿轮同步转动，在换档时避免齿轮撞击，尤其在前后换向时，可使换向平稳，爬坡性能更佳……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
美科斯FD230T/FD250T/FD280T/FD300T/FD320T型23-32吨柴油内燃叉车,1. 配备全电控高压共轨燃油系统且符合欧Ⅲ排放标准的Cummins柴油发动机;2. 配备多种控制程序的电控单元及故障诊断仪的ZF液力变速箱;3. 配备多片全封闭的湿式制动器的驱动桥……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
宝骊2-3.5吨内燃叉车,概要型号CPC(D)20CPQ(Y)D20CPC(D)25CPQ(Y)D25CPC(D)30CPQ(Y)D30CPC(D)35CPQ(Y)D35额定载荷kg200025003000……, 1635,http://zj.lmjx.net/detail_NTE37---.html,http://zj.lmjx.net/zj_class_22_110_0_14.html
合力H2000系列小8吨石材专用车,采用高进气方式，有效降低发动机进气阻力和灰尘进入，使发动机能在最佳状态下长期工作； 2、车身、平衡重变窄，整车通过性好； 3、提高门架的强度和刚度，增强了抗冲击能力； 4、动力制动……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
斗山D30S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
威盛CPCD120B-J叉车,CPCD120B-J内燃平衡重式叉车采用大功率柴油机，具有良好的性能；变矩器，动力换挡变速箱，驱动桥，手制动系统采用专业厂家成熟产品；行车制动系统主要部件与东风EQ140通用，牵引……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
万力2 - 2.5吨内燃叉车,将国外先进技术与中国叉车设计制造经验相结合，使其更加完美是&ldquo;新一代&rdquo;叉车的设计原则……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
中联重科FL30内燃平衡重式叉车,绿色环保使用过程中CD、HC和NOx的排放量明显下降，可大大减少废气排放，对环境保护有积极的作用。高效节能备用两种燃料，使该型叉车的工作时间提高一倍左右……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
海麟重工HL 30双燃汽(石油/液化汽),额定起重量（kg）3000载荷中心距（mm）500起升高度（mm）3000门架倾角前/后（°）6/12最小转弯半径（mm）2470发动机额定功率（kw）38发动机型号490外型尺寸……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
现代CPC18E柴油叉车,优质分离式组合仪表采用高度集成电子仪表，工作性能可靠，操纵者在操作时可以清晰方便的观察电子仪表的各项数据。同时仪表带有各种警示指示灯，使工作更加安全可靠……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
山河智能SWFG30内燃平衡重式叉车,· 节能环保—液化气燃料使叉车使用更清洁、无污染—强劲可靠的动力匹配，保证叉车工作更加高效—排放符合国际标准· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
福大FDM 8120平衡重式叉车,FDM8120技术性能参数概要制造福建福大机械有限公司型号FDM8120动力形式柴油额定载荷Kg12000载荷中心距mm700尺寸起升高度mm3000自由提升高度mm90货叉尺寸m……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
华南重工HNF350C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
上力重工1-1.5吨内燃平衡重式叉车,型 号CPC10/CPCD10CPC15/CPCD15特性性能尺寸底盘驱动动力形式额定载荷载荷中心距起升高度货叉尺寸门架倾角 前倾/后倾最小转弯半径最小离地间隙安全架高度前 悬 距……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
海斯特H3.00DX内燃叉车,日本原装进口洋马发动机，采用先进的点火技术，满足国际标准排放要求，油耗低；MONOTROLTM单一踏板控制前进、后退、加速，工作效率比普通踏板提高30%，同时简化了驾驶员操作，降低……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
龙工LG160DT内燃叉车,?宽视野驾驶室，科学的人机工程设计，有效地加大了操作空间，提高了驾驶舒适度，大大降低了操作者的疲劳程度?整机稳定性好，采用气顶油制动系统，制动可靠，安全性高?宽视野门架，配备液压货……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
安徽合叉2～3.5石油液化气叉车,……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
依格曼ECPCD20A/ECPC20A内燃平衡重叉车,主要性能参数表（2T）SPECIFICATION FOR STANDARD PRODUCT(2T)参 数PARAMETER型号MODELECPCD20A/ECPC20A单位UNIT……, 1777,http://zj.lmjx.net/detail_OTcz1---.html,http://zj.lmjx.net/zj_class_22_110_0_15.html
三菱Grendia EX FG 55N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FG 55N 5500600总长3360 总宽146029402280……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
东方红CPC404吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 操作系统设计为带同步器的双杆操纵，操作柔和平稳……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
江淮重工CPCD60H内燃叉车,型号CPCD60H规格液力传动动力形式柴油额定载荷kg6000载荷中心距mm600标准起升高度mm3000车体长度(无货叉）mm4660/4808（新）车体宽度mm1995/200……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
厦工XG560-DT5B内燃平衡重式叉车,一、延续E系列外观风格 先进的外观设计理念E系列5-7吨平衡重式内燃叉车延续了E系列外观风格，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如完美比例的颜色搭配、配重的“……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
丰田60-5FD80内燃平衡重式叉车,型号60-5FD80发动机型号14Z额定负载公斤8000负载中心毫米600全宽A毫米2160转弯半径（外侧）B毫米3700护顶架高C毫米2615至货叉垂直面的长度D毫米3930……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
大连叉车CPCD90平衡重式内燃叉车(5-7吨),……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
柳工CPCD25内燃平衡重式叉车,可靠： 传动系统采用带同步器的机械变速箱：同步器能使啮合的齿轮同步转动，在换档时避免齿轮撞击，尤其在前后换向时，可使换向平稳，爬坡性能更佳……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
美科斯FGL10T/FGL15T/FGL18T型1-1.8吨双燃料内燃叉车,1. 进口国产多款发动机可选，动力强劲、经济性好;2. 简洁整齐的管路设计，软、硬管合理布局，减小了管路的压力;3. 整车采用先进的人机工程技术的设计，发动机全浮式减震装置，转向桥……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
宝骊1-1.8吨内燃叉车,概要型号CPC(D)10CPQ (D)10CPY(D)10CPC(D)15CPQ(D)15CPY(D)15CPC(D)18CPQ(D)18CPY(D)18额定载荷kg1000150……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
合力H2000系列1-7吨液化气叉车,……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
斗山D160S-5大容量叉车,主要特点- 强劲高效的斗山柴油机- 全气动制动系统- 一体化的操纵员仪表板- 导控型液压控制阀和控制杆- 低排放发动机- 可选配可倾斜的操纵舱（带或不带驾驶室）- 电控全自动档传动……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
威盛CPCD70BT叉车,CPCD70BT型叉车采用直喷式柴油发动机，工作可靠，经济性好；液力传动，行星式轮边减速器、无级变速，操作简单；全液压转向系统和横置油缸转向桥，实现转向轻便，纯滚动转向，轮胎磨损小……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
中联重科FD20/25/30/33/35/40内燃平衡重式叉车,经济环保整机排放符台欧洲EC和美国EPA最新环保标准；液压系统高效节能．降低整车的燃油消耗……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
现代HC/HD30G柴油叉车,强劲的发动机系统选用久经市场考验，质量备受用户认可的HMC D4BB系列发动机。强劲的功率储备，无论多么恶劣的工况都从容应对……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
山河智能SWFD30内燃平衡重式叉车,· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造型—二级悬浮式车体设计使叉车减震性更好—仪表操纵台装饰设计使叉车更加整洁，尽显高贵豪华之气—集成电器中央控制……, 972,http://zj.lmjx.net/detail_MTAyNTg=.html,http://zj.lmjx.net/zj_class_22_110_0_16.html
福大FDM 8160平衡重式叉车,技术性能参数概要制造福大机械型号 FDM8160动力形式柴油 Diesel额定载荷Kg16000载荷中心距mm800尺寸起升高度mm3000自由起升高度mm195货叉尺寸mm160……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
华南重工HNF300C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
海斯特H1.5-3.5TX内燃叉车,MONOTROLTM单一踏板控制前进、后退、加速，提高工作效率约30%；发动机尾气排放达到Tier2（欧2号）标准；采用全隔离式动力链设计，将发动机和传动系统与车架、驱动轴完全隔离……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
安徽合叉2~3.5吨汽油叉车,……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
依格曼ECPC15A内燃平衡重叉车,主要性能参数表（1.5T）SPECIFICATION FOR STANDARD PRODUCT(1.5T)参 数PARAMETER型号MODELECPC15A单位UNIT性能参数P……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
三菱Grendia EX FG 45N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FG 45N 4500600总长3130总宽141527302280……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
东方红CPCD30A23吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
