力  E-PAR
）  O
。  O
厦  O
金  O
X  O
J  O
9  O
6  O
8  O
0  O
2  O
8  O
卷  B-CATE
钢  I-CATE
堆  I-CATE
高  I-CATE
机  E-CATE
，  O
产  O
品  O
自  B-PAR
重  E-PAR
3  O
1  O
吨  O
；  O
节  B-ADJ
能  E-ADJ
专  B-ADJ
利  E-ADJ
型  O
潍  O
柴  O
1  O
7  O
5  O
K  O
W  O
/  O
h  O
（  O
达  O
2  O
3  O
5  O
马  B-PAR
力  E-PAR
）  O
动  O
力  O
，  O
内  O
带  O
多  B-OUT
项  I-OUT
专  I-OUT
利  E-OUT
、  O
节  B-ADJ
能  E-ADJ
、  O
稳  B-ADJ
定  E-ADJ
、  O
更  O
加  O
适  O
用  O
于  O
灰  B-APP
尘  I-APP
多  E-APP
的  O
作  O
业  O
环  O
境  O
；  O
前  O
轮  O
配  O
装  O
贵  O
州  O
“  O
前  O
进  O
”  O
三  O
颗  O
星  O
2  O
6  O
.  O
5  O
钢  O
丝  O
胎  O
，  O
后  O
轮  O
配  O
“  O
前  O
进  O
”  O
牌  O
2  O
。  O
山  B-NAME
东  I-NAME
常  I-NAME
林  I-NAME
沭  I-NAME
河  I-NAME
S  I-NAME
H  I-NAME
8  I-NAME
0  I-NAME
0  I-NAME
C  E-NAME
拖  B-CATE
拉  I-CATE
机  E-CATE
，  O
产  O
品  O
特  O
点  O
：  O
·  O
产  O
品  O
轴  B-PAR
距  E-PAR
加  O
长  O
，  O
增  O
加  O
了  O
产  O
品  O
的  O
爬  B-ADJ
坡  E-ADJ
牵  O
引  O
力  O
；  O
·  O
宽  O
阔  O
明  O
亮  O
的  O
全  O
玻  O
璃  O
封  O
闭  O
驾  O
驶  O
室  O
，  O
视  B-ADJ
野  I-ADJ
开  I-ADJ
阔  E-ADJ
、  O
操  O
控  O
更  O
舒  B-ADJ
适  E-ADJ
，  O
可  O
满  O
足  O
运  O
输  O
用  O
户  O
群  O
体  O
的  O
需  O
求  O
。  O
山  B-NAME
东  I-NAME
汇  I-NAME
强  E-NAME
垃  B-CATE
圾  I-CATE
收  I-CATE
集  I-CATE
车  E-CATE
，  O
名  O
称  O
单  O
位  O
技  O
术  O
参  O
数  O
外  B-PAR
形  I-PAR
尺  I-PAR
寸  E-PAR
（  O
长  O
×  O
宽  O
×  O
高  O
）  O
㎜  O
5  O
0  O
9  O
0  O
×  O
2  O
1  O
5  O
0  O
×  O
2  O
5  O
1  O
0  O
底  B-PAR
盘  I-PAR
型  I-PAR
号  E-PAR
H  O
F  O
C  O
1  O
0  O
7  O
0  O
K  O
5  O
T  O
轴  B-PAR
距  E-PAR
㎜  O
2  O
8  O
0  O
0  O
燃  O
油  O
种  O
类  O
柴  O
油  O
发  O
动  O
机  O
型  B-PAR
号  E-PAR
H  O
F  O
C  O
4  O
D  O
A  O
1  O
0  O
1  O
B  O
车  O
总  B-PAR
质  I-PAR
量  E-PAR
（  O
满  O
载  O
）  O
K  O
g  O
6  O
9  O
9  O
5  O
。  O
山  O
河  O
智  O
能  O
M  O
G  O
5  O
5  O
0  O
/  O
1  O
2  O
3  O
0  O
0  O
W  O
D  O
采  B-CATE
煤  I-CATE
机  E-CATE
，  O
多  O
电  O
动  O
机  O
驱  O
动  O
、  O
横  O
向  O
布  O
置  O
，  O
结  O
构  O
简  O
单  O
，  O
传  O
动  O
可  B-ADJ
靠  E-ADJ
。  O
2  O
、  O
截  O
割  O
电  O
动  O
机  O
横  O
向  O
布  O
置  O
在  O
摇  O
臂  O
上  O
，  O
摇  O
臂  O
和  O
机  O
身  O
间  O
没  O
有  O
动  O
力  O
传  O
递  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
H  I-NAME
B  I-NAME
1  I-NAME
3  I-NAME
5  E-NAME
液  B-CATE
压  I-CATE
破  I-CATE
碎  I-CATE
锤  E-CATE
，  O
主  O
要  O
参  O
数  O
总  O
重  O
量  O
：  O
三  O
角  O
型  O
/  O
塔  O
型  O
1  O
4  O
6  O
2  O
/  O
1  O
5  O
1  O
5  O
(  O
k  O
g  O
)  O
全  O
长  O
：  O
三  O
角  O
型  O
/  O
塔  O
型  O
2  O
2  O
8  O
9  O
/  O
2  O
6  O
9  O
1  O
(  O
m  O
m  O
)  O
宽  O
度  O
：  O
三  O
角  O
型  O
/  O
塔  O
型  O
5  O
0  O
8  O
/  O
5  O
8  O
0  O
(  O
m  O
m  O
)  O
工  B-PAR
作  I-PAR
压  I-PAR
力  E-PAR
1  O
6  O
0  O
～  O
1  O
8  O
0  O
(  O
b  O
a  O
r  O
)  O
工  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
H  I-NAME
T  I-NAME
2  I-NAME
8  E-NAME
高  B-CATE
空  I-CATE
作  I-CATE
业  I-CATE
平  I-CATE
台  E-CATE
，  O
主  O
要  O
参  O
数  O
整  O
机  B-PAR
重  E-PAR
量  O
1  O
7  O
.  O
2  O
t  O
爬  B-ADJ
坡  E-ADJ
能  O
力  O
4  O
5  O
%  O
车  O
架  O
离  B-PAR
地  I-PAR
间  I-PAR
隙  E-PAR
3  O
4  O
0  O
m  O
m  O
平  B-PAR
台  I-PAR
载  I-PAR
荷  I-PAR
受  I-PAR
限  I-PAR
幅  I-PAR
度  E-PAR
3  O
4  O
0  O
k  O
g  O
非  B-PAR
受  I-PAR
限  I-PAR
幅  I-PAR
度  E-PAR
2  O
4  O
0  O
k  O
g  O
最  O
大  O
作  B-PAR
业  I-PAR
高  I-PAR
度  E-PAR
2  O
7  O
.  O
7  O
m  O
工  B-PAR
作  I-PAR
平  I-PAR
台  I-PAR
底  I-PAR
面  I-PAR
最  I-PAR
大  I-PAR
高  I-PAR
度  E-PAR
2  O
6  O
.  O
0  O
m  O
最  B-PAR
大  I-PAR
作  I-PAR
业  I-PAR
幅  I-PAR
度  E-PAR
2  O
2  O
.  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
Q  I-NAME
U  I-NAME
Y  I-NAME
1  I-NAME
6  I-NAME
0  E-NAME
桁  B-CATE
架  I-CATE
履  I-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
▲  O
先  B-ADJ
进  E-ADJ
性  O
—  O
电  O
控  O
系  O
统  O
采  O
用  O
C  O
A  O
N  O
总  O
线  O
技  O
术  O
进  O
行  O
通  O
讯  O
，  O
配  O
备  O
可  O
视  O
系  O
统  O
，  O
系  O
统  O
精  B-ADJ
确  E-ADJ
度  O
高  O
、  O
安  B-ADJ
全  E-ADJ
，  O
微  O
动  O
性  O
能  O
好  O
。  O
▲  O
可  B-ADJ
靠  E-ADJ
性  O
—  O
该  O
机  O
液  O
压  O
系  O
统  O
主  O
要  O
液  O
压  O
元  O
件  O
采  O
用  O
德  O
国  O
力  O
士  O
乐  O
等  O
进  B-ADJ
口  E-ADJ
产  O
品  O
，  O
性  O
能  O
优  O
越  O
，  O
可  B-ADJ
靠  E-ADJ
性  O
高  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
T  I-NAME
C  I-NAME
1  I-NAME
6  E-NAME
伸  B-CATE
缩  I-CATE
臂  I-CATE
履  I-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
?  O
康  O
明  O
斯  O
发  O
动  O
机  O
，  O
提  O
供  O
经  B-ADJ
济  E-ADJ
、  O
环  B-ADJ
保  E-ADJ
、  O
可  B-ADJ
靠  E-ADJ
的  O
动  O
力  O
源  O
；  O
机  O
罩  O
开  O
启  O
方  O
便  O
，  O
维  O
修  O
性  O
方  O
便  O
?  O
日  O
本  O
K  O
Y  O
B  O
马  O
达  O
和  O
减  O
速  O
机  O
，  O
加  O
长  O
底  O
盘  O
，  O
可  O
选  O
配  O
湿  O
地  O
型  O
三  O
角  O
履  O
带  O
板  O
，  O
驱  O
动  B-ADJ
力  I-ADJ
强  I-ADJ
劲  E-ADJ
，  O
适  O
应  O
各  O
种  O
地  O
型  O
工  O
况  O
?  O
高  O
强  O
度  O
钢  O
板  O
、  O
大  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
T  I-NAME
C  I-NAME
2  I-NAME
5  E-NAME
伸  B-CATE
缩  I-CATE
臂  I-CATE
履  I-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
?  O
起  O
重  O
臂  O
采  O
用  O
高  O
强  O
钢  O
制  O
作  O
，  O
大  B-ADJ
圆  I-ADJ
弧  E-ADJ
六  O
边  O
型  O
截  O
面  O
，  O
刚  O
度  O
更  O
好  O
，  O
重  O
量  O
更  O
轻  O
，  O
承  B-PAR
载  I-PAR
能  I-PAR
力  E-PAR
更  O
强  O
，  O
基  O
本  O
臂  O
起  O
重  B-PAR
力  I-PAR
矩  E-PAR
达  O
8  O
7  O
5  O
K  O
N  O
·  O
M  O
?  O
性  O
能  O
优  O
良  O
的  O
潍  O
柴  O
发  O
动  O
机  O
，  O
提  O
供  O
可  B-ADJ
靠  E-ADJ
、  O
经  B-ADJ
济  E-ADJ
、  O
环  B-ADJ
保  E-ADJ
的  O
动  O
力  O
源  O
?  O
专  O
用  O
底  O
盘  O
，  O
作  O
业  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
T  I-NAME
C  I-NAME
3  I-NAME
5  E-NAME
伸  B-CATE
缩  I-CATE
臂  I-CATE
履  I-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
?  O
安  B-ADJ
全  E-ADJ
保  O
护  O
装  O
置  O
齐  O
全  O
，  O
力  O
矩  O
限  O
制  O
器  O
系  O
统  O
稳  B-ADJ
定  E-ADJ
可  B-ADJ
靠  E-ADJ
，  O
标  O
定  O
方  O
便  O
，  O
可  O
实  O
现  O
中  O
/  O
英  O
文  O
、  O
公  O
/  O
英  O
制  O
自  O
由  O
切  O
换  O
，  O
系  O
统  O
报  O
警  O
信  O
息  O
丰  O
富  O
，  O
排  O
查  O
故  O
障  O
简  O
捷  O
?  O
液  O
压  O
系  O
统  O
采  O
用  O
伺  B-ADJ
服  I-ADJ
操  I-ADJ
纵  E-ADJ
，  O
操  O
纵  O
轻  B-ADJ
便  E-ADJ
，  O
性  O
能  O
可  B-ADJ
靠  E-ADJ
，  O
液  O
压  O
阀  O
集  O
中  O
布  O
置  O
。  O
山  B-NAME
河  I-NAME
智  I-NAME
能  I-NAME
S  I-NAME
W  I-NAME
T  I-NAME
C  I-NAME
5  I-NAME
0  E-NAME
伸  B-CATE
缩  I-CATE
臂  I-CATE
履  I-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
外  B-PAR
形  I-PAR
尺  I-PAR
寸  E-PAR
：  O
长  O
X  O
宽  O
X  O
高  O
1  O
3  O
2  O
1  O
0  O
x  O
3  O
3  O
0  O
0  O
x  O
3  O
2  O
5  O
0  O
(  O
m  O
m  O
)  O
整  O
机  B-PAR
重  E-PAR
量  O
5  O
5  O
.  O
6  O
T  O
爬  B-ADJ
坡  E-ADJ
能  O
力  O
2  O
2  O
°  O
接  B-PAR
地  I-PAR
比  I-PAR
压  E-PAR
6  O
8  O
k  O
P  O
a  O
性  O
能  O
最  O
大  O
额  O
定  O
起  O
重  O
量  O
5  O
0  O
T  O
基  O
本  O
臂  O
最  O
大  O
起  O
重  B-PAR
力  I-PAR
矩  E-PAR
1  O
5  O
8  O
7  O
.  O
6  O
。  O
山  B-NAME
猛  I-NAME
C  I-NAME
P  I-NAME
C  I-NAME
3  I-NAME
0  E-NAME
抓  B-CATE
管  I-CATE
机  E-CATE
，  O
主  O
要  O
结  O
构  O
特  O
点  O
：  O
强  B-ADJ
劲  E-ADJ
的  O
动  O
力  O
传  O
动  O
由  O
先  B-ADJ
进  E-ADJ
的  O
制  O
造  O
技  O
术  O
和  O
设  O
备  O
生  O
产  O
的  O
优  O
质  O
部  O
件  O
与  O
高  B-ADJ
品  I-ADJ
质  E-ADJ
的  O
发  O
动  O
机  O
完  O
美  O
组  O
合  O
而  O
成  O
的  O
动  O
力  O
、  O
传  O
动  O
装  O
置  O
。  O
山  B-NAME
特  I-NAME
重  I-NAME
工  E-NAME
铣  B-CATE
挖  I-CATE
头  I-CATE
掘  I-CATE
进  I-CATE
机  E-CATE
，  O
该  O
公  O
司  O
公  O
司  O
最  O
新  O
推  O
出  O
掘  B-CATE
进  I-CATE
机  E-CATE
，  O
煤  O
矿  O
机  O
械  O
，  O
工  O
程  O
机  O
械  O
，  O
隧  O
道  O
机  O
械  O
，  O
矿  B-APP
山  E-APP
机  O
械  O
，  O
扒  O
装  O
机  O
，  O
扒  O
渣  O
机  O
，  O
电  O
动  O
挖  O
掘  O
机  O
，  O
电  O
动  O
防  O
爆  O
扒  O
渣  O
机  O
，  O
电  O
动  O
防  O
爆  O
挖  O
掘  O
机  O
，  O
卸  O
煤  O
机  O
，  O
履  O
带  O
式  O
扒  O
渣  O
机  O
，  O
履  O
带  O
式  O
挖  O
掘  O
机  O
，  O
履  O
带  O
式  O
防  O
爆  O
扒  O
渣  O
机  O
，  O
。  O
山  B-NAME
推  I-NAME
D  I-NAME
G  I-NAME
2  I-NAME
0  I-NAME
B  E-NAME
登  B-CATE
高  I-CATE
平  I-CATE
台  I-CATE
消  I-CATE
防  I-CATE
车  E-CATE
，  O
产  O
品  O
特  O
点  O
：  O
●  O
折  O
曲  O
式  O
臂  B-PAR
架  E-PAR
结  O
构  O
",  O"
作  O
业  O
幅  O
度  O
大  O
、  O
跨  O
越  O
障  O
碍  O
能  O
力  O
强  O
。  O
●  O
进  B-OUT
口  I-OUT
电  I-OUT
液  I-OUT
比  I-OUT
例  I-OUT
控  I-OUT
制  I-OUT
系  I-OUT
统  E-OUT
",  O"
作  O
业  O
平  B-ADJ
稳  E-ADJ
",  O"
微  O
动  O
性  O
好  O
。  O
●  O
进  B-ADJ
口  E-ADJ
发  O
电  O
机  O
组  O
及  O
大  B-ADJ
功  I-ADJ
率  E-ADJ
照  O
明  O
系  O
统  O
。  O
●  O
进  B-ADJ
口  E-ADJ
应  B-ADJ
急  I-ADJ
动  I-ADJ
力  E-ADJ
装  O
置  O
。  O
山  B-NAME
推  I-NAME
S  I-NAME
P  I-NAME
1  I-NAME
0  I-NAME
0  I-NAME
Y  E-NAME
吊  B-CATE
管  I-CATE
机  E-CATE
，  O
S  O
P  O
1  O
0  O
0  O
Y  O
吊  B-CATE
管  I-CATE
机  E-CATE
采  O
用  O
了  O
负  B-ADJ
载  I-ADJ
反  I-ADJ
馈  E-ADJ
、  O
过  B-ADJ
载  I-ADJ
保  I-ADJ
护  E-ADJ
等  O
国  O
际  O
先  B-ADJ
进  E-ADJ
技  O
术  O
，  O
主  O
要  O
应  O
用  O
于  O
直  O
径  O
及  O
质  O
量  O
较  O
大  O
的  O
管  B-APP
道  I-APP
铺  I-APP
设  E-APP
等  O
工  O
程  O
。  O
山  B-NAME
推  I-NAME
S  I-NAME
P  I-NAME
4  I-NAME
5  I-NAME
Y  I-NAME
S  E-NAME
吊  B-CATE
管  I-CATE
机  E-CATE
，  O
S  O
P  O
4  O
5  O
Y  O
S  O
湿  O
地  O
吊  B-CATE
管  I-CATE
机  E-CATE
采  O
用  O
了  O
负  B-ADJ
载  I-ADJ
反  I-ADJ
馈  E-ADJ
、  O
过  B-ADJ
载  I-ADJ
保  I-ADJ
护  E-ADJ
等  O
国  O
际  O
先  B-ADJ
进  E-ADJ
技  O
术  O
，  O
主  O
要  O
应  O
用  O
于  O
湿  B-APP
地  I-APP
环  I-APP
境  E-APP
的  O
管  B-APP
道  I-APP
铺  I-APP
设  E-APP
等  O
工  O
程  O
。  O
工  O
作  O
装  O
置  O
采  O
用  O
液  B-ADJ
压  I-ADJ
先  I-ADJ
导  I-ADJ
控  I-ADJ
制  E-ADJ
，  O
吊  O
钩  O
、  O
吊  O
臂  O
操  O
纵  O
集  O
于  O
同  O
一  O
手  O
柄  O
，  O
微  O
动  O
性  O
能  O
好  O
。  O
山  B-NAME
推  I-NAME
S  I-NAME
P  I-NAME
4  I-NAME
5  I-NAME
Y  E-NAME
吊  B-CATE
管  I-CATE
机  E-CATE
，  O
●  O
整  O
车  O
具  O
有  O
高  O
强  O
度  O
、  O
高  O
稳  B-ADJ
定  E-ADJ
性  O
及  O
美  B-ADJ
观  E-ADJ
性  O
特  O
点  O
。  O
●  O
钩  O
杆  O
卷  O
扬  O
及  O
工  O
作  O
液  O
压  O
系  O
统  O
采  O
用  O
合  B-ADJ
资  E-ADJ
产  O
品  O
或  O
进  B-ADJ
口  E-ADJ
元  O
件  O
。  O
●  O
钩  O
杆  O
卷  O
扬  O
及  O
配  O
重  O
操  O
纵  O
采  O
用  O
先  B-OUT
导  I-OUT
控  I-OUT
制  I-OUT
方  I-OUT
式  E-OUT
。  O
●  O
采  O
用  O
四  O
连  O
杆  O
式  O
配  O
重  O
结  O
构  O
型  B-PAR
式  E-PAR
。  O
陕  B-CATE
汽  E-CATE
德  O
龙  O
6  O
×  O
2  O
液  B-CATE
罐  I-CATE
运  I-CATE
输  I-CATE
车  E-CATE
，  O
★  O
具  O
有  O
高  O
动  O
力  O
性  O
、  O
高  O
可  B-ADJ
靠  E-ADJ
性  O
、  O
高  B-ADJ
安  I-ADJ
全  I-ADJ
性  E-ADJ
、  O
低  O
油  O
耗  O
、  O
低  B-ADJ
重  I-ADJ
心  E-ADJ
等  O
优  O
点  O
。  O
◇  O
罐  B-PAR
体  I-PAR
容  I-PAR
积  E-PAR
1  O
8  O
0  O
2  O
0  O
方  O
，  O
最  B-PAR
高  I-PAR
车  I-PAR
速  E-PAR
9  O
5  O
k  O
m  O
/  O
h  O
，  O
经  B-PAR
济  I-PAR
车  I-PAR
速  E-PAR
5  O
5  O
0  O
7  O
0  O
k  O
m  O
/  O
h  O
，  O
适  O
合  O
在  O
公  B-APP
路  I-APP
工  I-APP
况  E-APP
下  O
使  O
用  O
。  O
陕  B-CATE
汽  E-CATE
德  O
龙  O
6  O
×  O
4  O
液  B-CATE
罐  I-CATE
运  I-CATE
输  I-CATE
车  E-CATE
，  O
★  O
具  O
有  O
高  O
动  O
力  O
性  O
、  O
高  O
可  B-ADJ
靠  E-ADJ
性  O
、  O
高  B-ADJ
安  I-ADJ
全  I-ADJ
性  E-ADJ
、  O
低  O
油  O
耗  O
、  O
低  B-ADJ
重  I-ADJ
心  E-ADJ
等  O
优  O
点  O
。  O
◇  O
罐  B-PAR
体  I-PAR
容  I-PAR
积  E-PAR
1  O
8  O
0  O
2  O
0  O
方  O
，  O
最  B-PAR
高  I-PAR
车  I-PAR
速  E-PAR
9  O
5  O
k  O
m  O
/  O
h  O
，  O
经  B-PAR
济  I-PAR
车  I-PAR
速  E-PAR
5  O
5  O
0  O
7  O
0  O
k  O
m  O
/  O
h  O
，  O
适  O
合  O
在  O
复  B-APP
合  I-APP
型  I-APP
工  I-APP
况  E-APP
下  O
使  O
用  O
。  O
陕  B-CATE
汽  E-CATE
清  B-CATE
障  I-CATE
车  E-CATE
，  O
道  B-CATE
路  I-CATE
清  I-CATE
障  I-CATE
车  E-CATE
是  O
指  O
装  O
备  O
有  O
起  O
重  O
、  O
托  O
举  O
、  O
拖  O
拽  O
等  O
设  O
备  O
，  O
用  O
于  O
清  O
除  O
道  O
路  O
故  O
障  O
车  O
辆  O
及  O
其  O
他  O
障  O
碍  O
物  O
的  O
专  O
用  O
车  O
辆  O
，  O
具  O
有  O
起  O
重  O
、  O
托  O
举  O
、  O
托  O
牵  O
作  O
业  O
于  O
一  O
体  O
的  O
功  O
能  O
。  O
韶  O
起  O
S  O
Q  O
6  O
0  O
0  O
0  O
Z  O
B  O
4  O
随  B-CATE
车  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
S  O
Q  O
6  O
0  O
0  O
Z  O
B  O
4  O
为  O
3  O
0  O
吨  B-PAR
级  E-PAR
随  O
车  O
吊  O
，  O
最  O
大  O
额  O
定  O
起  B-PAR
升  E-PAR
质  O
量  O
3  O
0  O
吨  O
，  O
折  O
臂  O
5  O
节  O
直  O
臂  O
，  O
2  O
条  O
伸  O
缩  O
式  O
支  O
腿  O
",  O"
伸  O
缩  O
式  O
附  O
加  O
支  O
腿  O
2  O
条  O
。  O
沈  B-NAME
建  I-NAME
Q  I-NAME
U  I-NAME
Y  I-NAME
1  I-NAME
5  I-NAME
0  E-NAME
履  B-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
Q  O
U  O
Y  O
1  O
5  O
0  O
全  O
液  B-CATE
压  I-CATE
履  I-CATE
带  I-CATE
式  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
是  O
吸  O
收  O
国  O
内  O
外  O
先  B-ADJ
进  E-ADJ
技  O
术  O
研  O
制  O
而  O
成  O
，  O
主  O
要  O
配  O
套  O
件  O
皆  O
选  O
用  O
国  O
外  O
知  O
名  O
产  O
品  O
；  O
其  O
结  O
构  O
先  B-ADJ
进  E-ADJ
、  O
性  O
能  O
安  B-ADJ
全  E-ADJ
可  B-ADJ
靠  E-ADJ
、  O
动  O
作  O
平  B-ADJ
稳  E-ADJ
、  O
外  O
形  O
设  O
计  O
美  B-ADJ
观  E-ADJ
、  O
操  O
作  O
环  O
境  O
舒  B-ADJ
适  E-ADJ
，  O
各  O
项  O
性  O
能  O
指  O
标  O
均  O
达  O
到  O
国  O
际  O
。  O
沈  B-NAME
建  I-NAME
Q  I-NAME
U  I-NAME
Y  I-NAME
5  I-NAME
5  E-NAME
履  B-CATE
带  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
，  O
Q  O
U  O
Y  O
5  O
5  O
全  O
液  B-CATE
压  I-CATE
履  I-CATE
带  I-CATE
式  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
是  O
吸  O
收  O
国  O
内  O
外  O
先  B-ADJ
进  E-ADJ
技  O
术  O
研  O
制  O
而  O
成  O
，  O
主  O
要  O
配  O
套  O
件  O
皆  O
选  O
用  O
国  O
内  O
外  O
知  O
名  O
产  O
品  O
;  O
其  O
结  O
构  O
先  B-ADJ
进  E-ADJ
、  O
性  O
能  O
安  B-ADJ
全  E-ADJ
可  B-ADJ
靠  E-ADJ
、  O
动  O
作  O
平  B-ADJ
稳  E-ADJ
、  O
外  O
形  O
设  O
计  O
美  B-ADJ
观  E-ADJ
、  O
操  O
作  O
环  O
境  O
舒  B-ADJ
适  E-ADJ
，  O
各  O
项  O
性  O
能  O
指  O
标  O
均  O
达  O
到  O
。  O
沈  O
建  O
s  O
c  O
2  O
0  O
0  O
/  O
2  O
0  O
0  O
型  O
施  B-CATE
工  I-CATE
升  I-CATE
降  I-CATE
机  E-CATE
，  O
S  O
C  O
型  O
施  B-CATE
工  I-CATE
升  I-CATE
降  I-CATE
机  E-CATE
是  O
一  O
种  O
靠  O
齿  O
轮  O
齿  O
条  O
传  O
动  O
的  O
类  O
电  O
梯  O
设  O
备  O
，  O
主  O
要  O
用  O
于  O
高  O
居  O
建  B-APP
筑  E-APP
施  O
工  O
及  O
货  O
物  O
运  O
输  O
。  O
这  O
种  O
设  O
备  O
可  O
以  O
非  O
常  O
方  O
便  O
的  O
安  O
装  O
和  O
拆  O
卸  O
。  O
可  O
随  O
着  O
建  B-APP
筑  E-APP
物  O
增  O
高  O
而  O
增  O
高  O
。  O
沈  B-NAME
阳  I-NAME
山  I-NAME
河  I-NAME
E  I-NAME
B  I-NAME
Z  I-NAME
1  I-NAME
6  I-NAME
0  E-NAME
掘  B-CATE
进  I-CATE
机  E-CATE
，  O
性  O
能  O
特  O
点  O
：  O
E  O
B  O
Z  O
0  O
1  O
6  O
0  O
型  O
掘  B-CATE
进  I-CATE
机  E-CATE
具  O
有  O
生  O
产  O
效  B-ADJ
率  I-ADJ
高  E-ADJ
，  O
掘  O
进  O
速  B-PAR
度  E-PAR
快  O
，  O
适  O
应  O
性  O
强  O
，  O
调  O
动  O
灵  B-ADJ
活  E-ADJ
等  O
优  O
点  O
，  O
目  O
前  O
已  O
成  O
为  O
各  O
主  O
要  O
产  O
煤  O
国  O
家  O
不  O
可  O
缺  O
少  O
的  O
生  O
产  O
设  O
备  O
。  O
圣  B-NAME
岳  I-NAME
S  I-NAME
D  I-NAME
Z  I-NAME
5  I-NAME
1  I-NAME
6  I-NAME
4  I-NAME
Z  I-NAME
Y  I-NAME
S  E-NAME
压  B-CATE
缩  I-CATE
式  I-CATE
垃  I-CATE
圾  I-CATE
车  E-CATE
，  O
主  O
要  O
性  O
能  O
特  O
点  O
：  O
1  O
.  O
上  O
装  O
引  O
进  O
韩  O
国  O
技  O
术  O
，  O
全  O
进  B-ADJ
口  E-ADJ
零  O
部  O
件  O
组  O
装  O
，  O
厢  O
体  O
采  O
用  O
光  O
滑  O
的  O
曲  B-OUT
面  I-OUT
壳  I-OUT
体  I-OUT
结  I-OUT
构  E-OUT
，  O
造  O
型  O
美  B-ADJ
观  E-ADJ
，  O
增  O
加  O
了  O
厢  O
体  O
的  O
强  O
度  O
，  O
减  O
少  O
厢  O
体  O
整  B-PAR
备  I-PAR
质  I-PAR
量  E-PAR
。  O
盛  B-NAME
华  I-NAME
源  I-NAME
公  I-NAME
铁  I-NAME
两  I-NAME
用  E-NAME
架  B-CATE
桥  I-CATE
机  E-CATE
，  O
公  O
铁  O
两  O
用  O
架  B-CATE
桥  I-CATE
机  E-CATE
为  O
我  O
公  O
司  O
自  O
主  O
研  O
发  O
的  O
步  O
履  O
式  O
新  O
型  O
公  O
铁  O
两  O
用  O
架  B-CATE
桥  I-CATE
机  E-CATE
，  O
该  O
架  B-CATE
桥  I-CATE
机  E-CATE
是  O
一  O
种  O
运  O
行  O
工  O
作  O
范  O
围  O
广  O
、  O
性  O
能  O
优  O
良  O
、  O
操  O
作  O
方  O
便  O
、  O
结  O
构  O
安  B-ADJ
全  E-ADJ
的  O
钢  O
结  O
构  O
预  O
制  O
梁  O
吊  O
装  O
架  O
设  O
设  O
备  O
。  O
盛  B-NAME
华  I-NAME
源  I-NAME
门  I-NAME
式  E-NAME
起  O
重  O
机  O
，  O
门  O
式  O
起  O
重  O
机  O
是  O
桥  B-CATE
式  I-CATE
起  I-CATE
重  I-CATE
机  E-CATE
的  O
一  O
种  O
变  B-ADJ
形  E-ADJ
。  O
石  O
煤  O
机  O
E  O
B  O
H  O
3  O
0  O
0  O
(  O
A  O
)  O
岩  B-CATE
石  I-CATE
掘  I-CATE
进  I-CATE
机  E-CATE
，  O
E  O
B  O
H  O
3  O
0  O
0  O
(  O
A  O
)  O
岩  B-CATE
石  I-CATE
掘  I-CATE
进  I-CATE
机  E-CATE
适  O
用  O
于  O
硬  B-PAR
度  E-PAR
f  O
≤  O
1  O
3  O
的  O
岩  O
巷  O
、  O
半  O
煤  O
岩  O
巷  O
的  O
掘  O
进  O
，  O
也  O
可  O
在  O
公  O
路  O
、  O
铁  B-APP
路  E-APP
、  O
水  O
利  O
等  O
隧  O
道  O
施  O
工  O
工  O
程  O
中  O
使  O
用  O
。  O
采  O
用  O
计  O
算  O
机  O
控  O
制  O
，  O
整  O
机  O
实  O
现  O
全  O
无  O
线  O
遥  O
控  O
控  O
制  O
，  O
智  O
能  O
成  O
型  O
切  O
割  O
和  O
恒  O
功  B-PAR
率  E-PAR
切  O
割  O
。  O
石  B-NAME
煤  I-NAME
机  I-NAME
S  I-NAME
M  I-NAME
J  I-NAME
5  I-NAME
0  I-NAME
6  I-NAME
1  I-NAME
T  I-NAME
Q  I-NAME
Z  I-NAME
A  I-NAME
C  I-NAME
3  I-NAME
型  E-NAME
